ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position
2225,simple,,"Persimmons - Per Kg",1,0,visible,,"Persimmons are an excellent source of<a href=""https://selfhacked.com/blog/importance-real-vitamin-retinol/""> <strong>provitamin A</strong></a><strong>,</strong><a href=""https://selfhacked.com/blog/need-know-vitamin-c-32-science-based-health-benefits/""><strong> vitamin C</strong></a><strong>, and</strong><a href=""https://selfhacked.com/blog/manganese/""><strong> manganese</strong></a>. They also contain significant amounts of<a href=""https://selfhacked.com/blog/vitamin-b6/""> <strong>vitamin B6</strong></a><strong>,</strong><a href=""https://selfhacked.com/blog/vitamin-e-can-help-fertility-pregnancy/""><strong> vitamin E</strong></a><strong>, vitamin K,</strong><a href=""https://selfhacked.com/blog/copper/""><strong> copper</strong></a><strong> and</strong><a href=""https://selfhacked.com/blog/potassium/""><strong> potassium</strong></a> [<a href=""https://ndb.nal.usda.gov/ndb/foods/show/09263"" target=""_blank"" rel=""noopener noreferrer"" data-ref-link=""5"">5</a>].",,,taxable,,1,,,0,1,,,,,1,,,5.95,"Fruits > Stonefruit &amp; Tropical",,,https://vegestar.co.nz/wp-content/uploads/2020/04/persimmons-fruit_512x.jpg,,,,,,,,,0
2227,simple,,"Pineapple - Gold (Half)",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,2.00,"Fruits > Melons &amp; Pineapples",,,https://vegestar.co.nz/wp-content/uploads/2020/04/pineapple-gold-half-fruit_512x.jpg,,,,,,,,,0
2229,simple,,"Mung Bean Sprouts (200gm) - Each",1,0,visible,Each,,,,taxable,,1,,,0,0,,,,,1,,,1.49,"Vegetables > Herbs\, Sprouts and Chillies",,,https://vegestar.co.nz/wp-content/uploads/2020/04/mung-beans.jpg,,,,,,,,,0
2231,simple,,"Alfalfa Sprouts (100gm) - Each",0,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,1.8,"Vegetables > Herbs\, Sprouts and Chillies",,,https://vegestar.co.nz/wp-content/uploads/2020/04/alfa-sprout.jpg,,,,,,,,,0
2233,simple,,"Alfalfa & Radish Sprouts (100gm) - Each",0,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,1.8,"Vegetables > Herbs\, Sprouts and Chillies",,,https://vegestar.co.nz/wp-content/uploads/2020/04/alfa-Radish.jpg,,,,,,,,,0
2235,simple,,"Mixed Bean Combo (180gm) - Each",0,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,1.8,"Vegetables > Herbs\, Sprouts and Chillies",,,https://vegestar.co.nz/wp-content/uploads/2020/04/mixed-beans.jpg,,,,,,,,,0
2237,simple,,"Sandwich Pack (120gm) - Each",0,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,2.39,"Vegetables > Herbs\, Sprouts and Chillies",,,https://vegestar.co.nz/wp-content/uploads/2020/04/sanwich.jpg,,,,,,,,,0
2239,simple,,"Snowpea Shoots (100gm) - Each",0,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,2.5,"Vegetables > Herbs\, Sprouts and Chillies",,,https://vegestar.co.nz/wp-content/uploads/2020/04/snowpea.jpg,,,,,,,,,0
2243,simple,,"FRESH NZ PEAS - Per Kg",0,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,10.95,"Vegetables > Beans &amp; Peas",,,https://vegestar.co.nz/wp-content/uploads/2020/04/peas.jpg,,,,,,,,,0
2245,simple,,"Snow Peas (100gm) - Each",0,0,visible,Each,,,,taxable,,1,,,0,0,,,,,1,,,3.00,"Vegetables > Beans &amp; Peas",,,https://vegestar.co.nz/wp-content/uploads/2020/04/snowpeas-300x200-1.jpg,,,,,,,,,0
2258,simple,,"Potatoes Agria - Loose Per Kg",1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,2.95,"Vegetables > Potatoes\, Onions\, Pumpkins",,,https://vegestar.co.nz/wp-content/uploads/2020/04/potato.jpg,,,,,,,,,0
2260,simple,,"Potatoes ILAM HARDY - Loose Per Kg",0,0,visible,,"<ol>\n 	<li></li>\n</ol>",,,taxable,,1,,,0,1,,,,,1,,,1.95,"Vegetables > Potatoes\, Onions\, Pumpkins",,,https://vegestar.co.nz/wp-content/uploads/2020/04/agria.jpg,,,,,,,,,0
2262,simple,,"Apricots Per Kg",0,0,visible,,"Apricots are an excellent source of vitamin A (in the form of <b>pro-vitamin A carotenoids</b>), and a good source of <b>vitamin C</b>, copper, <b>dietary fiber</b> and<b>potassium</b>. Apricots contain <b>phytochemicals</b> called <b>carotenoids</b>, compounds that give red, orange and yellow colors to fruits and vegetables.",,,taxable,,1,,,0,1,,,,,1,,,6.95,"Fruits > Stonefruit &amp; Tropical",,,https://vegestar.co.nz/wp-content/uploads/2020/04/apricot.jpg,,,,,,,,,0
2356,simple,,"Bread - Grain Toast - Coupland",1,0,visible,Each,,,,taxable,,1,,,0,0,,,,,1,,,1.5,Dairy,,,https://vegestar.co.nz/wp-content/uploads/2020/04/bread-3.png,,,,,,,,,0
2365,simple,,"Potatoes -Agria 10Kg (Tag-1)",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,12,"Vegetables > Potatoes\, Onions\, Pumpkins",,,https://vegestar.co.nz/wp-content/uploads/2020/04/potato-bag.jpg,,,,,,,,,0
2734,simple,,"Cream 2L - Anchor",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,13.99,Dairy,,,https://vegestar.co.nz/wp-content/uploads/2020/05/cream.jpg,,,,,,,,,0
2750,simple,,"Pickling Onion Per Kg",1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,1.99,"Vegetables > Potatoes\, Onions\, Pumpkins",,,https://vegestar.co.nz/wp-content/uploads/2020/05/pickling-onion-350x232-1.jpg,,,,,,,,,0
229521,simple,,"Yams Per Kg",1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,9.95,"Vegetables > Greens &amp; Others",,,https://vegestar.co.nz/wp-content/uploads/2020/05/yams.png,,,,,,,,,0
229523,simple,,"Carrots Bunch (Baby)",0,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,3.00,"Vegetables > Greens &amp; Others",,,https://vegestar.co.nz/wp-content/uploads/2020/05/carrot-b.png,,,,,,,,,0
229554,simple,,"Avocadoes - Reed (Sprayfree)",0,0,visible,Each,,,,taxable,,1,,,0,0,,,,,1,,,2,"Fruits > Avocados &amp; Bananas",,,https://vegestar.co.nz/wp-content/uploads/2020/05/reed-avo.png,,,,,,,,,0
229558,simple,,"Lettuce - Green Frill - Each",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,2.50,"Vegetables > Salad Mixes &amp; Lettuce",,,https://vegestar.co.nz/wp-content/uploads/2020/06/292823C7-6815-4C78-884D-EE5B47B378F1.jpeg,,,,,,,,,0
229560,simple,,"Lettuce - Red Frill - Each",0,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,1.99,"Vegetables > Salad Mixes &amp; Lettuce",,,https://vegestar.co.nz/wp-content/uploads/2020/06/D71AC0A9-4EFE-446D-8475-D91977B32F43.jpeg,,,,,,,,,0
229613,simple,,"Dates Pre Packed 250gm",0,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,2.99,"Fruits > Stonefruit &amp; Tropical",,,https://vegestar.co.nz/wp-content/uploads/2020/06/CE4FF498-15CA-4679-B0B6-82AA48E7B36C.jpeg,,,,,,,,,0
229615,simple,,"Dates Pre Packed 500gm",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,5.79,Uncategorized,,,https://vegestar.co.nz/wp-content/uploads/2020/06/CE4FF498-15CA-4679-B0B6-82AA48E7B36C.jpeg,,,,,,,,,0
229618,simple,,"Capsicum Orange - Each (Copy)",'-1,0,visible,Each,"Eating capsicum helps in keeping the skin clear, prevents rashes and pimples. It contains vitamin A, which is good for eyes and helps prevent eye diseases.",,,taxable,,1,,,0,0,,,,,1,,,1.50,"Vegetables > Greens &amp; Others",,,https://vegestar.co.nz/wp-content/uploads/2020/04/orange-capsicum.jpg,,,,,,,,,0
229629,simple,,"Onion Red 5kg Bag",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,8.0,"Vegetables > Potatoes\, Onions\, Pumpkins",,,https://vegestar.co.nz/wp-content/uploads/2020/04/11_onion_bag_red_big_6.jpg,,,,,,,,,0
230439,simple,,"Kale Green (400gm bag)",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,4,"Vegetables > Salad Mixes &amp; Lettuce",,,https://vegestar.co.nz/wp-content/uploads/2020/06/2D6B4D65-C07D-4F1D-9015-161E97F4437C.jpeg,,,,,,,,,0
230450,simple,,"Curry leaves - pack (50gm)",'-1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,,,,,,0
230451,simple,,"Curry Leaves -packet (50gm)",0,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,1.99,"Vegetables > Herbs\, Sprouts and Chillies",,,https://vegestar.co.nz/wp-content/uploads/2020/07/4A0BADAF-3185-4BCC-9E9D-36B06B85940C.jpeg,,,,,,,,,0
230454,simple,,"Turnip NZ  - Each",1,1,visible,,,,,taxable,,1,,,0,0,,,,,1,,,2.50,"Vegetables > Salad Mixes &amp; Lettuce",,,https://vegestar.co.nz/wp-content/uploads/2020/07/88CBFE75-A02C-45B6-B8D1-C88FA748D72C.jpeg,,,,,,,,,0
230456,simple,,"Choy Sum Bunch - Each (ਸਾਗ)",0,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,2.50,"Vegetables > Greens &amp; Others",,,https://vegestar.co.nz/wp-content/uploads/2020/07/B34EB793-FCFA-45EC-99E3-A28BBBFCE3D0.jpeg,,,,,,,,,0
230458,simple,,"Fenugreek leaves bunch - Each (ਮੇਥੇ)",0,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,2.50,"Vegetables > Greens &amp; Others",,,https://vegestar.co.nz/wp-content/uploads/2020/07/14B3E6D8-AA71-4161-8A96-676F4B95ECFB.jpeg,,,,,,,,,0
230463,simple,,"Bread - White Toast",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,1.50,Dairy,,,https://vegestar.co.nz/wp-content/uploads/2020/04/bread.png,,,,,,,,,0
230464,simple,,"Bread - Wheatmeal",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,1.50,Dairy,,,https://vegestar.co.nz/wp-content/uploads/2020/04/bread-1.png,,,,,,,,,0
230488,simple,,"Celeriac - Per Kg",0,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,5.49,"Vegetables > Potatoes\, Onions\, Pumpkins",,,https://vegestar.co.nz/wp-content/uploads/2020/07/A0A034AE-16EF-4E0E-BC24-312CC0C049C4.jpeg,,,,,,,,,0
230490,simple,,"Coconut -Each",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,2.99,"Vegetables > Herbs\, Sprouts and Chillies, Vegetables > Potatoes\, Onions\, Pumpkins",,,https://vegestar.co.nz/wp-content/uploads/2020/07/3BF339DB-9881-4BBD-9A70-ABF55DEFF5FD.jpeg,,,,,,,,,0
230543,simple,,"Rosemary (50gm bag)",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,2.50,"Vegetables > Herbs\, Sprouts and Chillies",,,https://vegestar.co.nz/wp-content/uploads/2020/08/CB24769F-3964-4A59-95FF-393C042D945B.jpeg,,,,,,,,,0
230633,simple,,"Watercress - Hydroponic - Bag",0,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,5,"Vegetables > Greens &amp; Others",,,https://vegestar.co.nz/wp-content/uploads/2020/11/Screen-Shot-2020-11-12-at-5.58.53-PM.png,,,,,,,,,0
230635,simple,,"Celery Sticks Tray",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,2.00,"Vegetables > Greens &amp; Others",,,https://vegestar.co.nz/wp-content/uploads/2020/11/Screen-Shot-2020-11-12-at-6.14.05-PM.png,,,,,,,,,0
230649,simple,,"Potatoes - Agria - 2kg bag",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,5,"Vegetables > Potatoes\, Onions\, Pumpkins",,,https://vegestar.co.nz/wp-content/uploads/2020/04/potato.jpg,,,,,,,,,0
230650,simple,,"Potatoes - Agria - 3kg bag",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,7,"Vegetables > Potatoes\, Onions\, Pumpkins",,,https://vegestar.co.nz/wp-content/uploads/2020/04/potato.jpg,,,,,,,,,0
230651,simple,,"Onion - Brown - 2kg bag",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,4,"Vegetables > Potatoes\, Onions\, Pumpkins",,,https://vegestar.co.nz/wp-content/uploads/2020/04/onions-brown-vegetables_512x.jpg,,,,,,,,,0
230653,simple,,"Onion - Brown - 1kg bag",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,2,"Vegetables > Potatoes\, Onions\, Pumpkins",,,https://vegestar.co.nz/wp-content/uploads/2020/05/pickling-onion-350x232-1.jpg,,,,,,,,,0
230660,simple,,"Peas - 500gm bag",0,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,,,,,,,,,,0
230664,simple,,"Oranges Aussie Per kg",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,4.95,"Fruits > Citrus",,,https://vegestar.co.nz/wp-content/uploads/2020/04/usa-orange.jpg,,,,,,,,,0
230680,simple,,"Tomato 1kg Bag",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,5,"Vegetables > Greens &amp; Others",,,https://vegestar.co.nz/wp-content/uploads/2020/04/tomatoes-roma-fruit_512x.jpg,,,,,,,,,0
230681,simple,,"Beans 450g Bag",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,5,"Vegetables > Greens &amp; Others",,,https://vegestar.co.nz/wp-content/uploads/2020/04/beans.jpg,,,,,,,,,0
230682,simple,,"Courgettes 500g Bag",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,5,"Vegetables > Greens &amp; Others",,,https://vegestar.co.nz/wp-content/uploads/2020/04/courgette.jpg,,,,,,,,,0
230683,simple,,"Peas 500gm Bag",0,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,5,"Vegetables > Greens &amp; Others",,,https://vegestar.co.nz/wp-content/uploads/2020/04/peas.jpg,,,,,,,,,0
230685,simple,,"Cherris - NZ - 250gm punnet",0,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,7,"Fruits > Stonefruit &amp; Tropical",,,https://vegestar.co.nz/wp-content/uploads/2020/04/Cherry-220x154-1.jpg,,,,,,,,,0
230696,simple,,"Grapes - Red - 500gm punnets",0,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,5,"Fruits > Stonefruit &amp; Tropical",,,https://vegestar.co.nz/wp-content/uploads/2020/12/FFE2D2B4-5DE1-486E-B453-548EB2C8A6AF.jpeg,,,,,,,,,0
230698,simple,,"Grapes - Green - 500gm punnet",0,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,5,"Fruits > Stonefruit &amp; Tropical",,,https://vegestar.co.nz/wp-content/uploads/2020/12/3F072EDC-2314-4D0B-9D45-421BC8D1BD71.jpeg,,,,,,,,,0
230736,simple,,"Raspberry - punnet",0,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,5,"Fruits > Stonefruit &amp; Tropical",,,https://vegestar.co.nz/wp-content/uploads/2020/12/D796877F-C76A-4A7D-AA48-7F64613D675F.jpeg,,,,,,,,,0
230738,simple,,"Strawberries Family Pack - 900gm approx",0,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,15,"Fruits > Stonefruit &amp; Tropical",,,https://vegestar.co.nz/wp-content/uploads/2020/04/strawberries-1600px.jpg,,,,,,,,,0
230742,simple,,"Cherries NZ -400punnet",0,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,7,"Fruits > Stonefruit &amp; Tropical",,,https://vegestar.co.nz/wp-content/uploads/2020/04/Cherry-220x154-1.jpg,,,,,,,,,0
230791,simple,,"NZ Leek - Each (Copy)",'-1,0,visible,Each,"Leeks, like garlic and onions, belong to a vegetable family called the Allium vegetables. Since leeks are related to garlic and onions, they contain many of the same beneficial compounds found in these well-researched, health-promoting vegetables.",,,taxable,,1,,,0,0,,,,,1,,,4,"Vegetables > Greens &amp; Others",,,https://vegestar.co.nz/wp-content/uploads/2020/04/leek-vegetables_x700.jpg,,,,,,,,,0
230792,simple,,"NZ Leek - Each (Copy)",'-1,0,visible,Each,"Leeks, like garlic and onions, belong to a vegetable family called the Allium vegetables. Since leeks are related to garlic and onions, they contain many of the same beneficial compounds found in these well-researched, health-promoting vegetables.",,,taxable,,1,,,0,0,,,,,1,,,4,"Vegetables > Greens &amp; Others",,,https://vegestar.co.nz/wp-content/uploads/2020/04/leek-vegetables_x700.jpg,,,,,,,,,0
230861,simple,,"Pears - Bosc NZ - Per kg",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,2.95,"Fruits > Apples &amp; Pears",,,https://vegestar.co.nz/wp-content/uploads/2021/03/555D7B33-734A-4E21-A41A-BCA068572DD5.jpeg,,,,,,,,,0
